Serial No,Date,Amount,Category,Description
3116,21-11-2023,591.81,Income,Internet Bill
3117,21-11-2023,393.94,Expense,Coffee
3118,21-11-2023,787.95,Expense,Coffee
3119,21-11-2023,270.1,Expense,Movies
3120,22-11-2023,135.1,Expense,Movies
3121,22-11-2023,543.43,Income,Groceries
3122,22-11-2023,30.92,Expense,Internet Bill
3123,22-11-2023,746.16,Expense,Bonus
3124,22-11-2023,41.85,Expense,Entertainment
3125,23-11-2023,496.93,Expense,Entertainment
3126,24-11-2023,72.65,Expense,Internet Bill
3127,24-11-2023,470.68,Expense,Transport
3128,24-11-2023,305.44,Income,Entertainment
3129,25-11-2023,974.32,Income,Internet Bill
3130,26-11-2023,487.54,Expense,Movies
3131,26-11-2023,319.08,Expense,Salary
3132,26-11-2023,410.32,Income,Internet Bill
3133,27-11-2023,175.11,Income,Rent
3134,28-11-2023,892.29,Income,Transport
3135,28-11-2023,660.63,Expense,Groceries
3136,28-11-2023,378.02,Expense,Groceries
3137,28-11-2023,89.03,Income,Entertainment
3138,29-11-2023,875.44,Income,Interest
3139,29-11-2023,325.75,Income,Internet Bill
3140,29-11-2023,414.8,Expense,Entertainment
3141,30-11-2023,650.12,Expense,Bonus
3142,30-11-2023,276.57,Income,Groceries
3143,30-11-2023,381.71,Income,Freelance
3144,30-11-2023,513.94,Expense,Car Maintenance
3145,30-11-2023,820.92,Expense,Interest
3146,01-12-2023,597.27,Income,Bonus
3147,01-12-2023,891.43,Income,Dining Out
3148,01-12-2023,554.43,Expense,Entertainment
3149,01-12-2023,697.88,Income,Bonus
3150,01-12-2023,775.52,Expense,Subscriptions
3151,02-12-2023,652.44,Income,Car Maintenance
3152,02-12-2023,691.23,Expense,Subscriptions
3153,03-12-2023,96.72,Expense,Dining Out
3154,03-12-2023,508.4,Income,Salary
3155,03-12-2023,263.16,Income,Utilities
3156,04-12-2023,949.53,Expense,Salary
3157,04-12-2023,425.02,Income,Subscriptions
3158,04-12-2023,651.75,Expense,Subscriptions
3159,05-12-2023,159.34,Expense,Coffee
3160,05-12-2023,180.94,Income,Movies
3161,05-12-2023,243.88,Income,Utilities
3162,05-12-2023,597.32,Income,Groceries
3163,06-12-2023,857.55,Expense,Interest
3164,06-12-2023,170.5,Expense,Dining Out
3165,06-12-2023,749.44,Income,Coffee
3166,06-12-2023,781.89,Income,Movies
3167,06-12-2023,121.27,Income,Subscriptions
3168,07-12-2023,790.56,Income,Shopping
3169,07-12-2023,173.88,Income,Bonus
3170,08-12-2023,123.17,Expense,Transport
3171,08-12-2023,806.44,Income,Internet Bill
3172,08-12-2023,151.51,Expense,Subscriptions
3173,08-12-2023,701.1,Income,Car Maintenance
3174,08-12-2023,557.62,Income,Groceries
3175,09-12-2023,238.45,Expense,Movies
3176,10-12-2023,335.11,Expense,Shopping
3177,10-12-2023,360.52,Expense,Dining Out
3178,10-12-2023,143.99,Income,Subscriptions
3179,10-12-2023,244.12,Income,Utilities
3180,10-12-2023,643.87,Income,Car Maintenance
3181,11-12-2023,513.12,Expense,Movies
3182,12-12-2023,967.06,Expense,Coffee
3183,12-12-2023,893.79,Income,Subscriptions
3184,13-12-2023,993.17,Income,Transport
3185,14-12-2023,102.78,Expense,Car Maintenance
3186,14-12-2023,130.15,Expense,Entertainment
3187,15-12-2023,818.77,Expense,Transport
3188,16-12-2023,486.58,Expense,Entertainment
3189,17-12-2023,531.25,Expense,Movies
3190,17-12-2023,213.89,Expense,Subscriptions
3191,18-12-2023,10.3,Expense,Interest
3192,18-12-2023,998.43,Expense,Groceries
3193,19-12-2023,669.99,Income,Rent
3194,19-12-2023,266.45,Expense,Dining Out
3195,20-12-2023,142.04,Income,Transport
3196,20-12-2023,358.33,Income,Freelance
3197,21-12-2023,734.25,Expense,Subscriptions
3198,21-12-2023,453.22,Income,Internet Bill
3199,21-12-2023,640.17,Income,Bonus
3200,22-12-2023,529.65,Income,Movies
3201,23-12-2023,31.37,Income,Entertainment
3202,23-12-2023,77.1,Expense,Shopping
3203,23-12-2023,910.43,Income,Interest
3204,23-12-2023,178.53,Income,Car Maintenance
3205,23-12-2023,23.8,Income,Utilities
3206,24-12-2023,386.03,Income,Groceries
3207,24-12-2023,53.06,Expense,Internet Bill
3208,24-12-2023,473.45,Expense,Bonus
3209,24-12-2023,176.2,Income,Interest
3210,25-12-2023,350.11,Income,Rent
3211,26-12-2023,414.02,Income,Coffee
3212,26-12-2023,665.5,Expense,Entertainment
3213,27-12-2023,342.35,Expense,Subscriptions
3214,27-12-2023,896.75,Expense,Utilities
3215,28-12-2023,870.68,Expense,Utilities
3216,28-12-2023,464.62,Income,Rent
3217,29-12-2023,650.17,Income,Utilities
3218,30-12-2023,650.95,Income,Transport
3219,30-12-2023,832.28,Income,Car Maintenance
3220,30-12-2023,305.62,Expense,Dining Out
3221,30-12-2023,544.03,Expense,Salary
3222,30-12-2023,680.14,Income,Transport
3223,31-12-2023,810.0,Expense,Shopping
3224,01-01-2024,819.89,Expense,Coffee
3225,01-01-2024,351.36,Income,Groceries
3226,01-01-2024,904.77,Expense,Interest
3227,02-01-2024,849.6,Expense,Movies
3228,02-01-2024,728.12,Income,Subscriptions
3229,03-01-2024,504.58,Expense,Coffee
3230,03-01-2024,572.04,Expense,Coffee
3231,03-01-2024,96.3,Expense,Salary
3232,03-01-2024,568.28,Income,Subscriptions
3233,03-01-2024,826.42,Expense,Salary
3234,04-01-2024,189.03,Income,Rent
3235,04-01-2024,174.92,Expense,Groceries
3236,05-01-2024,181.7,Expense,Dining Out
3237,05-01-2024,198.84,Expense,Car Maintenance
3238,05-01-2024,375.65,Expense,Subscriptions
3239,05-01-2024,173.59,Income,Coffee
3240,06-01-2024,742.08,Income,Subscriptions
3241,06-01-2024,596.9,Expense,Entertainment
3242,06-01-2024,50.81,Expense,Freelance
3243,06-01-2024,833.22,Expense,Bonus
3244,06-01-2024,799.46,Expense,Groceries
3245,07-01-2024,741.61,Expense,Groceries
3246,07-01-2024,857.8,Expense,Coffee
3247,07-01-2024,171.59,Expense,Utilities
3248,08-01-2024,424.75,Income,Movies
3249,08-01-2024,470.66,Expense,Utilities
3250,08-01-2024,282.82,Income,Dining Out
3251,08-01-2024,345.68,Income,Freelance
3252,09-01-2024,140.19,Expense,Movies
3253,09-01-2024,342.84,Income,Entertainment
3254,09-01-2024,277.98,Expense,Dining Out
3255,09-01-2024,636.2,Expense,Salary
3256,09-01-2024,707.88,Expense,Groceries
3257,10-01-2024,634.13,Income,Entertainment
3258,10-01-2024,135.55,Expense,Bonus
3259,10-01-2024,966.94,Income,Shopping
3260,10-01-2024,264.75,Income,Salary
3261,10-01-2024,20.87,Income,Entertainment
3262,11-01-2024,657.39,Expense,Interest
3263,11-01-2024,478.82,Income,Bonus
3264,11-01-2024,761.27,Expense,Rent
3265,11-01-2024,133.33,Income,Car Maintenance
3266,11-01-2024,940.3,Expense,Shopping
3267,12-01-2024,711.69,Expense,Freelance
3268,13-01-2024,297.17,Expense,Shopping
3269,13-01-2024,649.11,Expense,Bonus
3270,13-01-2024,788.98,Income,Car Maintenance
3271,13-01-2024,826.1,Income,Utilities
3272,14-01-2024,245.79,Income,Shopping
3273,14-01-2024,413.5,Expense,Dining Out
3274,14-01-2024,97.83,Income,Bonus
3275,14-01-2024,592.66,Expense,Dining Out
3276,14-01-2024,467.73,Income,Utilities
3277,15-01-2024,766.79,Income,Interest
3278,15-01-2024,831.28,Income,Subscriptions
3279,15-01-2024,180.02,Expense,Utilities
3280,16-01-2024,241.19,Expense,Subscriptions
3281,17-01-2024,504.08,Income,Subscriptions
3282,17-01-2024,794.61,Expense,Movies
3283,17-01-2024,737.81,Income,Freelance
3284,18-01-2024,407.09,Income,Utilities
3285,18-01-2024,336.6,Expense,Shopping
3286,18-01-2024,314.72,Income,Transport
3287,18-01-2024,160.85,Expense,Movies
3288,19-01-2024,408.27,Expense,Interest
3289,19-01-2024,509.04,Income,Coffee
3290,19-01-2024,647.16,Expense,Entertainment
3291,19-01-2024,620.45,Income,Car Maintenance
3292,20-01-2024,709.03,Expense,Transport
3293,21-01-2024,982.22,Expense,Subscriptions
3294,21-01-2024,870.38,Expense,Interest
3295,22-01-2024,165.24,Expense,Car Maintenance
3296,22-01-2024,316.2,Expense,Salary
3297,22-01-2024,106.46,Income,Internet Bill
3298,22-01-2024,970.84,Expense,Salary
3299,23-01-2024,874.08,Expense,Bonus
3300,23-01-2024,279.72,Income,Salary
3301,23-01-2024,821.14,Income,Internet Bill
3302,23-01-2024,418.73,Income,Interest
3303,24-01-2024,70.65,Expense,Utilities
3304,24-01-2024,383.53,Expense,Interest
3305,24-01-2024,614.9,Expense,Freelance
3306,24-01-2024,18.69,Income,Dining Out
3307,24-01-2024,562.35,Expense,Transport
3308,25-01-2024,608.24,Income,Car Maintenance
3309,25-01-2024,685.21,Expense,Subscriptions
3310,26-01-2024,466.22,Expense,Groceries
3311,26-01-2024,707.58,Expense,Transport
3312,27-01-2024,721.93,Expense,Shopping
3313,27-01-2024,147.6,Income,Dining Out
3314,27-01-2024,305.19,Expense,Transport
3315,28-01-2024,559.95,Expense,Subscriptions
3316,28-01-2024,769.62,Income,Transport
3317,28-01-2024,565.42,Income,Entertainment
3318,28-01-2024,686.47,Expense,Shopping
3319,29-01-2024,605.74,Income,Bonus
3320,30-01-2024,470.68,Income,Interest
3321,30-01-2024,492.24,Income,Movies
3322,31-01-2024,502.64,Expense,Movies
3323,01-02-2024,624.96,Income,Internet Bill
3324,01-02-2024,147.33,Income,Groceries
3325,01-02-2024,539.95,Expense,Groceries
3326,01-02-2024,261.23,Income,Subscriptions
3327,01-02-2024,385.43,Income,Transport
3328,02-02-2024,839.88,Income,Coffee
3329,02-02-2024,707.99,Income,Utilities
3330,03-02-2024,495.01,Expense,Shopping
3331,03-02-2024,462.4,Income,Utilities
3332,03-02-2024,76.94,Income,Freelance
3333,03-02-2024,902.56,Income,Interest
3334,04-02-2024,401.61,Income,Internet Bill
3335,04-02-2024,249.63,Expense,Groceries
3336,04-02-2024,590.98,Income,Interest
3337,04-02-2024,229.81,Expense,Salary
3338,04-02-2024,18.26,Expense,Salary
3339,05-02-2024,922.33,Income,Rent
3340,05-02-2024,533.77,Income,Coffee
3341,05-02-2024,38.74,Income,Interest
3342,05-02-2024,94.47,Income,Subscriptions
3343,06-02-2024,862.86,Income,Dining Out
3344,06-02-2024,905.77,Income,Internet Bill
3345,06-02-2024,681.8,Income,Freelance
3346,06-02-2024,536.03,Income,Entertainment
3347,07-02-2024,592.64,Income,Utilities
3348,07-02-2024,361.9,Income,Subscriptions
3349,08-02-2024,606.02,Expense,Shopping
3350,08-02-2024,174.81,Expense,Dining Out
3351,08-02-2024,964.4,Expense,Coffee
3352,08-02-2024,663.66,Income,Internet Bill
3353,08-02-2024,126.64,Income,Rent
3354,09-02-2024,560.79,Expense,Rent
3355,09-02-2024,912.76,Income,Entertainment
3356,10-02-2024,890.52,Income,Freelance
3357,10-02-2024,174.45,Income,Groceries
3358,10-02-2024,924.18,Expense,Groceries
3359,10-02-2024,361.26,Expense,Subscriptions
3360,10-02-2024,197.34,Income,Bonus
3361,11-02-2024,608.32,Income,Transport
3362,11-02-2024,249.36,Expense,Utilities
3363,12-02-2024,295.31,Income,Interest
3364,12-02-2024,576.78,Expense,Shopping
3365,13-02-2024,708.46,Income,Movies
3366,14-02-2024,965.38,Expense,Shopping
3367,15-02-2024,262.25,Expense,Shopping
3368,15-02-2024,604.05,Expense,Rent
3369,16-02-2024,726.69,Income,Movies
3370,16-02-2024,278.26,Expense,Dining Out
3371,16-02-2024,471.85,Expense,Shopping
3372,17-02-2024,27.38,Income,Rent
3373,17-02-2024,823.85,Income,Car Maintenance
3374,17-02-2024,663.62,Expense,Groceries
3375,18-02-2024,749.71,Income,Utilities
3376,18-02-2024,446.12,Expense,Groceries
3377,18-02-2024,998.79,Income,Shopping
3378,19-02-2024,35.68,Expense,Transport
3379,20-02-2024,130.41,Income,Entertainment
3380,20-02-2024,956.11,Income,Bonus
3381,21-02-2024,271.89,Expense,Groceries
3382,21-02-2024,670.96,Expense,Freelance
3383,21-02-2024,560.75,Expense,Interest
3384,21-02-2024,84.39,Expense,Internet Bill
3385,21-02-2024,147.89,Expense,Interest
3386,22-02-2024,178.1,Expense,Transport
3387,22-02-2024,326.88,Income,Freelance
3388,22-02-2024,138.73,Income,Internet Bill
3389,22-02-2024,89.72,Expense,Groceries
3390,23-02-2024,531.15,Income,Movies
3391,24-02-2024,304.99,Income,Bonus
3392,24-02-2024,342.16,Expense,Coffee
3393,24-02-2024,482.19,Expense,Utilities
3394,24-02-2024,771.48,Expense,Coffee
3395,24-02-2024,914.62,Income,Dining Out
3396,25-02-2024,421.89,Expense,Freelance
3397,26-02-2024,842.09,Expense,Groceries
3398,26-02-2024,567.77,Income,Dining Out
3399,26-02-2024,182.46,Income,Internet Bill
3400,27-02-2024,736.73,Expense,Entertainment
3401,28-02-2024,413.4,Income,Bonus
3402,28-02-2024,102.37,Income,Utilities
3403,29-02-2024,104.9,Expense,Movies
3404,01-03-2024,401.43,Expense,Utilities
3405,01-03-2024,806.52,Income,Entertainment
3406,01-03-2024,879.99,Income,Shopping
3407,02-03-2024,465.47,Expense,Transport
3408,02-03-2024,497.85,Expense,Dining Out
3409,03-03-2024,903.03,Income,Bonus
3410,03-03-2024,528.71,Income,Movies
3411,03-03-2024,240.09,Expense,Rent
3412,03-03-2024,324.17,Income,Entertainment
3413,04-03-2024,33.5,Expense,Internet Bill
3414,04-03-2024,918.29,Income,Movies
3415,04-03-2024,374.48,Expense,Transport
3416,04-03-2024,809.29,Income,Shopping
3417,04-03-2024,565.62,Expense,Car Maintenance
3418,05-03-2024,250.03,Expense,Rent
3419,06-03-2024,793.36,Expense,Groceries
3420,06-03-2024,108.69,Expense,Utilities
3421,06-03-2024,154.81,Income,Movies
3422,06-03-2024,424.82,Income,Bonus
3423,07-03-2024,305.7,Income,Coffee
3424,07-03-2024,195.81,Expense,Movies
3425,07-03-2024,341.71,Expense,Dining Out
3426,07-03-2024,64.54,Expense,Internet Bill
3427,07-03-2024,620.46,Income,Bonus
3428,08-03-2024,21.0,Expense,Entertainment
3429,08-03-2024,390.92,Income,Movies
3430,09-03-2024,551.99,Income,Internet Bill
3431,09-03-2024,506.99,Income,Shopping
3432,09-03-2024,437.9,Income,Salary
3433,09-03-2024,762.02,Expense,Groceries
3434,10-03-2024,868.98,Income,Interest
3435,10-03-2024,826.99,Income,Internet Bill
3436,10-03-2024,322.98,Income,Coffee
3437,10-03-2024,909.86,Income,Shopping
3438,11-03-2024,973.75,Income,Internet Bill
3439,11-03-2024,866.27,Expense,Shopping
3440,11-03-2024,314.54,Expense,Interest
3441,12-03-2024,137.32,Expense,Subscriptions
3442,13-03-2024,848.03,Income,Dining Out
3443,13-03-2024,742.54,Expense,Shopping
3444,14-03-2024,266.12,Expense,Subscriptions
3445,14-03-2024,520.78,Expense,Car Maintenance
3446,15-03-2024,897.25,Income,Interest
3447,16-03-2024,600.57,Income,Groceries
3448,17-03-2024,631.68,Income,Entertainment
3449,17-03-2024,397.71,Income,Freelance
3450,17-03-2024,243.56,Income,Shopping
3451,18-03-2024,294.38,Income,Transport
3452,18-03-2024,728.13,Income,Subscriptions
3453,18-03-2024,98.15,Expense,Car Maintenance
3454,18-03-2024,312.28,Income,Bonus
3455,19-03-2024,470.64,Income,Transport
3456,19-03-2024,162.88,Expense,Transport
3457,20-03-2024,201.26,Income,Bonus
3458,20-03-2024,379.41,Expense,Entertainment
3459,20-03-2024,27.12,Income,Bonus
3460,21-03-2024,428.25,Expense,Car Maintenance
3461,21-03-2024,368.89,Income,Shopping
3462,21-03-2024,907.44,Expense,Utilities
3463,21-03-2024,625.95,Expense,Bonus
3464,22-03-2024,914.12,Expense,Salary
3465,22-03-2024,547.51,Income,Salary
3466,23-03-2024,787.08,Expense,Coffee
3467,23-03-2024,831.05,Income,Shopping
3468,23-03-2024,920.08,Expense,Car Maintenance
3469,23-03-2024,741.16,Income,Bonus
3470,23-03-2024,326.46,Income,Coffee
3471,24-03-2024,244.13,Income,Utilities
3472,24-03-2024,351.06,Expense,Dining Out
3473,25-03-2024,460.9,Expense,Rent
3474,25-03-2024,828.49,Expense,Entertainment
3475,25-03-2024,620.34,Expense,Bonus
3476,26-03-2024,626.81,Income,Rent
3477,26-03-2024,454.86,Expense,Dining Out
3478,26-03-2024,241.94,Income,Car Maintenance
3479,26-03-2024,608.81,Expense,Internet Bill
3480,27-03-2024,531.94,Expense,Transport
3481,27-03-2024,555.84,Income,Shopping
3482,27-03-2024,412.1,Expense,Dining Out
3483,27-03-2024,774.36,Expense,Bonus
3484,27-03-2024,27.28,Expense,Shopping
3485,28-03-2024,634.24,Expense,Dining Out
3486,29-03-2024,457.16,Income,Bonus
3487,29-03-2024,957.79,Expense,Interest
3488,29-03-2024,484.97,Income,Internet Bill
3489,30-03-2024,79.84,Income,Salary
3490,30-03-2024,956.18,Expense,Salary
3491,30-03-2024,836.97,Income,Internet Bill
3492,31-03-2024,813.37,Income,Rent
3493,31-03-2024,402.04,Expense,Internet Bill
3494,31-03-2024,431.1,Expense,Shopping
3495,31-03-2024,114.4,Expense,Subscriptions
3496,31-03-2024,387.96,Expense,Subscriptions
3497,01-04-2024,28.23,Expense,Salary
3498,01-04-2024,594.56,Income,Transport
3499,02-04-2024,236.8,Income,Interest
3500,02-04-2024,489.26,Expense,Groceries
3501,02-04-2024,781.0,Expense,Dining Out
3502,02-04-2024,159.65,Expense,Car Maintenance
3503,03-04-2024,89.41,Income,Rent
3504,03-04-2024,184.6,Income,Transport
3505,03-04-2024,342.88,Expense,Salary
3506,04-04-2024,731.62,Income,Car Maintenance
3507,05-04-2024,664.39,Income,Interest
3508,05-04-2024,877.02,Income,Shopping
3509,06-04-2024,135.65,Income,Subscriptions
3510,06-04-2024,677.53,Income,Utilities
3511,07-04-2024,776.07,Expense,Groceries
3512,07-04-2024,113.13,Income,Bonus
3513,07-04-2024,940.06,Income,Interest
3514,07-04-2024,98.59,Income,Subscriptions
3515,07-04-2024,946.2,Expense,Freelance
3516,08-04-2024,137.38,Income,Utilities
3517,09-04-2024,768.43,Income,Bonus
3518,09-04-2024,490.77,Expense,Subscriptions
3519,10-04-2024,294.3,Income,Subscriptions
3520,11-04-2024,912.84,Expense,Groceries
3521,12-04-2024,397.85,Income,Transport
3522,12-04-2024,107.11,Expense,Interest
3523,12-04-2024,924.9,Income,Utilities
3524,12-04-2024,492.97,Income,Freelance
3525,12-04-2024,652.4,Income,Bonus
3526,13-04-2024,12.96,Income,Subscriptions
3527,13-04-2024,849.84,Income,Freelance
3528,13-04-2024,646.51,Income,Entertainment
3529,13-04-2024,879.51,Expense,Groceries
3530,14-04-2024,445.13,Income,Movies
3531,14-04-2024,725.26,Expense,Entertainment
3532,14-04-2024,914.31,Expense,Shopping
3533,14-04-2024,159.07,Expense,Utilities
3534,15-04-2024,378.54,Expense,Subscriptions
3535,15-04-2024,710.22,Income,Interest
3536,16-04-2024,88.2,Income,Transport
3537,16-04-2024,349.96,Income,Groceries
3538,16-04-2024,460.94,Income,Bonus
3539,16-04-2024,51.95,Income,Utilities
3540,17-04-2024,728.64,Income,Entertainment
3541,18-04-2024,61.88,Income,Entertainment
3542,19-04-2024,211.89,Income,Utilities
3543,20-04-2024,833.7,Income,Groceries
3544,20-04-2024,160.61,Expense,Rent
3545,20-04-2024,974.01,Income,Utilities
3546,20-04-2024,907.68,Income,Car Maintenance
3547,21-04-2024,343.49,Expense,Bonus
3548,21-04-2024,449.33,Expense,Movies
3549,21-04-2024,155.44,Income,Freelance
3550,21-04-2024,745.87,Income,Rent
3551,21-04-2024,60.37,Expense,Salary
3552,22-04-2024,561.35,Income,Salary
3553,22-04-2024,246.37,Income,Interest
3554,22-04-2024,102.9,Income,Coffee
3555,23-04-2024,451.92,Income,Dining Out
3556,24-04-2024,591.52,Expense,Bonus
3557,24-04-2024,264.57,Expense,Coffee
3558,24-04-2024,177.15,Income,Entertainment
3559,25-04-2024,540.14,Income,Utilities
3560,25-04-2024,629.76,Expense,Car Maintenance
3561,25-04-2024,349.66,Income,Entertainment
3562,25-04-2024,550.59,Income,Utilities
3563,26-04-2024,279.85,Income,Transport
3564,26-04-2024,566.88,Income,Interest
3565,27-04-2024,824.86,Income,Car Maintenance
3566,27-04-2024,368.08,Expense,Rent
3567,27-04-2024,227.25,Income,Internet Bill
3568,28-04-2024,209.48,Expense,Salary
3569,28-04-2024,46.98,Expense,Internet Bill
3570,28-04-2024,217.44,Expense,Subscriptions
3571,29-04-2024,518.44,Income,Subscriptions
3572,30-04-2024,402.52,Income,Shopping
3573,30-04-2024,550.15,Expense,Rent
3574,30-04-2024,929.19,Income,Movies
3575,01-05-2024,756.41,Income,Entertainment
3576,01-05-2024,425.95,Income,Groceries
3577,02-05-2024,172.05,Expense,Groceries
3578,02-05-2024,742.11,Income,Dining Out
3579,02-05-2024,435.11,Income,Shopping
3580,02-05-2024,925.28,Income,Utilities
3581,03-05-2024,376.63,Income,Subscriptions
3582,04-05-2024,763.92,Expense,Coffee
3583,05-05-2024,205.75,Income,Freelance
3584,05-05-2024,40.02,Expense,Coffee
3585,05-05-2024,521.2,Expense,Shopping
3586,05-05-2024,961.98,Expense,Interest
3587,06-05-2024,609.51,Income,Bonus
3588,07-05-2024,758.97,Expense,Groceries
3589,07-05-2024,410.22,Income,Interest
3590,08-05-2024,128.86,Expense,Shopping
3591,08-05-2024,846.31,Income,Groceries
3592,08-05-2024,286.01,Income,Bonus
3593,08-05-2024,973.24,Expense,Subscriptions
3594,09-05-2024,941.52,Expense,Coffee
3595,09-05-2024,77.14,Expense,Car Maintenance
3596,09-05-2024,636.21,Expense,Internet Bill
3597,09-05-2024,73.87,Income,Freelance
3598,10-05-2024,862.94,Income,Freelance
3599,11-05-2024,653.13,Expense,Car Maintenance
3600,11-05-2024,167.05,Income,Dining Out
3601,11-05-2024,612.5,Expense,Internet Bill
3602,12-05-2024,779.8,Income,Transport
3603,12-05-2024,25.57,Expense,Subscriptions
3604,12-05-2024,614.77,Expense,Dining Out
3605,13-05-2024,383.49,Income,Entertainment
3606,13-05-2024,185.92,Income,Shopping
3607,14-05-2024,749.29,Income,Shopping
3608,14-05-2024,372.35,Expense,Entertainment
3609,15-05-2024,560.16,Income,Coffee
3610,15-05-2024,718.2,Expense,Shopping
3611,15-05-2024,101.17,Income,Transport
3612,15-05-2024,739.61,Income,Transport
3613,15-05-2024,325.69,Expense,Movies
3614,16-05-2024,420.46,Income,Salary
3615,16-05-2024,955.11,Expense,Rent
3616,16-05-2024,151.69,Income,Salary
3617,16-05-2024,769.56,Expense,Transport
3618,17-05-2024,862.14,Income,Movies
3619,17-05-2024,37.27,Income,Coffee
3620,17-05-2024,894.13,Income,Dining Out
3621,18-05-2024,392.52,Expense,Car Maintenance
3622,18-05-2024,84.91,Expense,Interest
3623,18-05-2024,123.85,Expense,Freelance
3624,18-05-2024,905.01,Expense,Groceries
3625,18-05-2024,558.34,Income,Utilities
3626,19-05-2024,478.28,Expense,Bonus
3627,19-05-2024,166.29,Income,Freelance
3628,19-05-2024,788.8,Expense,Utilities
3629,19-05-2024,661.78,Expense,Subscriptions
3630,19-05-2024,210.84,Income,Dining Out
3631,20-05-2024,869.81,Income,Rent
3632,20-05-2024,739.66,Income,Utilities
3633,20-05-2024,383.27,Income,Coffee
3634,20-05-2024,923.27,Income,Car Maintenance
3635,21-05-2024,624.57,Expense,Freelance
3636,21-05-2024,781.68,Income,Freelance
3637,22-05-2024,53.3,Income,Shopping
3638,22-05-2024,873.06,Income,Groceries
3639,22-05-2024,330.44,Expense,Subscriptions
3640,22-05-2024,316.78,Expense,Movies
3641,22-05-2024,798.67,Expense,Car Maintenance
3642,23-05-2024,383.15,Income,Transport
3643,23-05-2024,71.92,Income,Coffee
3644,23-05-2024,889.15,Expense,Car Maintenance
3645,24-05-2024,300.66,Income,Interest
3646,24-05-2024,881.38,Expense,Dining Out
3647,25-05-2024,457.87,Expense,Interest
3648,26-05-2024,482.69,Expense,Car Maintenance
3649,27-05-2024,858.23,Income,Freelance
3650,27-05-2024,863.33,Expense,Utilities
3651,27-05-2024,473.23,Income,Dining Out
3652,28-05-2024,588.94,Income,Entertainment
3653,28-05-2024,95.0,Income,Bonus
3654,28-05-2024,671.13,Income,Salary
3655,28-05-2024,557.51,Expense,Movies
3656,29-05-2024,243.36,Income,Internet Bill
3657,29-05-2024,978.1,Expense,Bonus
3658,29-05-2024,720.11,Income,Interest
3659,30-05-2024,737.9,Income,Coffee
3660,30-05-2024,537.45,Expense,Subscriptions
3661,30-05-2024,590.26,Income,Utilities
3662,30-05-2024,468.01,Income,Entertainment
3663,31-05-2024,998.59,Expense,Subscriptions
3664,31-05-2024,131.36,Expense,Internet Bill
3665,31-05-2024,963.49,Expense,Dining Out
3666,01-06-2024,791.41,Income,Internet Bill
3667,01-06-2024,863.5,Expense,Rent
3668,02-06-2024,850.68,Expense,Freelance
3669,03-06-2024,743.06,Expense,Shopping
3670,03-06-2024,840.8,Expense,Rent
3671,03-06-2024,574.78,Income,Interest
3672,03-06-2024,854.87,Income,Utilities
3673,04-06-2024,227.79,Expense,Entertainment
3674,05-06-2024,400.7,Income,Rent
3675,05-06-2024,134.06,Income,Dining Out
3676,05-06-2024,473.71,Expense,Interest
3677,05-06-2024,299.95,Expense,Bonus
3678,06-06-2024,890.81,Expense,Rent
3679,07-06-2024,338.77,Expense,Interest
3680,07-06-2024,618.59,Expense,Internet Bill
3681,07-06-2024,333.39,Income,Car Maintenance
3682,08-06-2024,749.41,Income,Movies
3683,09-06-2024,635.38,Expense,Shopping
3684,10-06-2024,925.8,Income,Salary
3685,10-06-2024,375.06,Income,Groceries
3686,11-06-2024,386.15,Expense,Bonus
3687,11-06-2024,404.37,Expense,Bonus
3688,11-06-2024,231.0,Expense,Rent
3689,11-06-2024,447.79,Expense,Internet Bill
3690,12-06-2024,493.71,Income,Subscriptions
3691,12-06-2024,894.12,Income,Internet Bill
3692,12-06-2024,781.54,Expense,Freelance
3693,13-06-2024,504.07,Income,Dining Out
3694,13-06-2024,554.11,Income,Internet Bill
3695,14-06-2024,177.39,Expense,Subscriptions
3696,14-06-2024,51.46,Income,Car Maintenance
3697,14-06-2024,804.32,Expense,Internet Bill
3698,15-06-2024,820.27,Expense,Bonus
3699,15-06-2024,11.85,Income,Groceries
3700,16-06-2024,776.94,Expense,Car Maintenance
3701,17-06-2024,339.23,Income,Utilities
3702,17-06-2024,903.78,Income,Freelance
3703,17-06-2024,875.83,Income,Salary
3704,18-06-2024,326.08,Income,Rent
3705,19-06-2024,583.0,Expense,Car Maintenance
3706,19-06-2024,429.0,Expense,Salary
3707,19-06-2024,121.74,Income,Groceries
3708,20-06-2024,649.06,Expense,Freelance
3709,20-06-2024,172.63,Income,Transport
3710,20-06-2024,576.4,Expense,Rent
3711,20-06-2024,570.85,Expense,Movies
3712,21-06-2024,763.85,Income,Dining Out
3713,22-06-2024,176.04,Income,Groceries
3714,23-06-2024,688.53,Expense,Dining Out
3715,23-06-2024,586.27,Expense,Coffee
3716,23-06-2024,389.32,Expense,Car Maintenance
3717,23-06-2024,46.17,Income,Subscriptions
3718,24-06-2024,979.43,Income,Utilities
3719,24-06-2024,348.18,Expense,Coffee
3720,24-06-2024,769.69,Expense,Entertainment
3721,24-06-2024,524.58,Expense,Freelance
3722,24-06-2024,309.81,Income,Car Maintenance
3723,25-06-2024,106.73,Expense,Groceries
3724,25-06-2024,460.46,Income,Subscriptions
3725,26-06-2024,465.15,Income,Subscriptions
3726,26-06-2024,424.89,Expense,Dining Out
3727,26-06-2024,827.31,Expense,Movies
