Serial No,Date,Amount,Category,Description
3116,18-11-2023,353.41,Expense,Salary
3117,19-11-2023,620.12,Income,Groceries
3118,19-11-2023,418.95,Expense,Salary
3119,19-11-2023,207.9,Income,Coffee
3120,20-11-2023,334.51,Expense,Coffee
3121,21-11-2023,591.81,Income,Internet Bill
3122,21-11-2023,393.94,Expense,Coffee
3123,21-11-2023,787.95,Expense,Coffee
3124,21-11-2023,270.1,Expense,Movies
3125,22-11-2023,135.1,Expense,Movies
3126,22-11-2023,543.43,Income,Groceries
3127,22-11-2023,30.92,Expense,Internet Bill
3128,22-11-2023,746.16,Expense,Bonus
3129,22-11-2023,41.85,Expense,Entertainment
3130,23-11-2023,496.93,Expense,Entertainment
3131,24-11-2023,72.65,Expense,Internet Bill
3132,24-11-2023,470.68,Expense,Transport
3133,24-11-2023,305.44,Income,Entertainment
3134,25-11-2023,974.32,Income,Internet Bill
3135,26-11-2023,487.54,Expense,Movies
3136,26-11-2023,319.08,Expense,Salary
3137,26-11-2023,410.32,Income,Internet Bill
3138,27-11-2023,175.11,Income,Rent
3139,28-11-2023,892.29,Income,Transport
3140,28-11-2023,660.63,Expense,Groceries
3141,28-11-2023,378.02,Expense,Groceries
3142,28-11-2023,89.03,Income,Entertainment
3143,29-11-2023,875.44,Income,Interest
3144,29-11-2023,325.75,Income,Internet Bill
3145,29-11-2023,414.8,Expense,Entertainment
3146,30-11-2023,650.12,Expense,Bonus
3147,30-11-2023,276.57,Income,Groceries
3148,30-11-2023,381.71,Income,Freelance
3149,30-11-2023,513.94,Expense,Car Maintenance
3150,30-11-2023,820.92,Expense,Interest
3151,01-12-2023,597.27,Income,Bonus
3152,01-12-2023,891.43,Income,Dining Out
3153,01-12-2023,554.43,Expense,Entertainment
3154,01-12-2023,697.88,Income,Bonus
3155,01-12-2023,775.52,Expense,Subscriptions
3156,02-12-2023,652.44,Income,Car Maintenance
3157,02-12-2023,691.23,Expense,Subscriptions
3158,03-12-2023,96.72,Expense,Dining Out
3159,03-12-2023,508.4,Income,Salary
3160,03-12-2023,263.16,Income,Utilities
3161,04-12-2023,949.53,Expense,Salary
3162,04-12-2023,425.02,Income,Subscriptions
3163,04-12-2023,651.75,Expense,Subscriptions
3164,05-12-2023,159.34,Expense,Coffee
3165,05-12-2023,180.94,Income,Movies
3166,05-12-2023,243.88,Income,Utilities
3167,05-12-2023,597.32,Income,Groceries
3168,06-12-2023,857.55,Expense,Interest
3169,06-12-2023,170.5,Expense,Dining Out
3170,06-12-2023,749.44,Income,Coffee
3171,06-12-2023,781.89,Income,Movies
3172,06-12-2023,121.27,Income,Subscriptions
3173,07-12-2023,790.56,Income,Shopping
3174,07-12-2023,173.88,Income,Bonus
3175,08-12-2023,123.17,Expense,Transport
3176,08-12-2023,806.44,Income,Internet Bill
3177,08-12-2023,151.51,Expense,Subscriptions
3178,08-12-2023,701.1,Income,Car Maintenance
3179,08-12-2023,557.62,Income,Groceries
3180,09-12-2023,238.45,Expense,Movies
3181,10-12-2023,335.11,Expense,Shopping
3182,10-12-2023,360.52,Expense,Dining Out
3183,10-12-2023,143.99,Income,Subscriptions
3184,10-12-2023,244.12,Income,Utilities
3185,10-12-2023,643.87,Income,Car Maintenance
3186,11-12-2023,513.12,Expense,Movies
3187,12-12-2023,967.06,Expense,Coffee
3188,12-12-2023,893.79,Income,Subscriptions
3189,13-12-2023,993.17,Income,Transport
3190,14-12-2023,102.78,Expense,Car Maintenance
3191,14-12-2023,130.15,Expense,Entertainment
3192,15-12-2023,818.77,Expense,Transport
3193,16-12-2023,486.58,Expense,Entertainment
3194,17-12-2023,531.25,Expense,Movies
3195,17-12-2023,213.89,Expense,Subscriptions
3196,18-12-2023,10.3,Expense,Interest
3197,18-12-2023,998.43,Expense,Groceries
3198,19-12-2023,669.99,Income,Rent
3199,19-12-2023,266.45,Expense,Dining Out
3200,20-12-2023,142.04,Income,Transport
3201,20-12-2023,358.33,Income,Freelance
3202,21-12-2023,734.25,Expense,Subscriptions
3203,21-12-2023,453.22,Income,Internet Bill
3204,21-12-2023,640.17,Income,Bonus
3205,22-12-2023,529.65,Income,Movies
3206,23-12-2023,31.37,Income,Entertainment
3207,23-12-2023,77.1,Expense,Shopping
3208,23-12-2023,910.43,Income,Interest
3209,23-12-2023,178.53,Income,Car Maintenance
3210,23-12-2023,23.8,Income,Utilities
3211,24-12-2023,386.03,Income,Groceries
3212,24-12-2023,53.06,Expense,Internet Bill
3213,24-12-2023,473.45,Expense,Bonus
3214,24-12-2023,176.2,Income,Interest
3215,25-12-2023,350.11,Income,Rent
3216,26-12-2023,414.02,Income,Coffee
3217,26-12-2023,665.5,Expense,Entertainment
3218,27-12-2023,342.35,Expense,Subscriptions
3219,27-12-2023,896.75,Expense,Utilities
3220,28-12-2023,870.68,Expense,Utilities
3221,28-12-2023,464.62,Income,Rent
3222,29-12-2023,650.17,Income,Utilities
3223,30-12-2023,650.95,Income,Transport
3224,30-12-2023,832.28,Income,Car Maintenance
3225,30-12-2023,305.62,Expense,Dining Out
3226,30-12-2023,544.03,Expense,Salary
3227,30-12-2023,680.14,Income,Transport
3228,31-12-2023,810.0,Expense,Shopping
3229,01-01-2024,819.89,Expense,Coffee
3230,01-01-2024,351.36,Income,Groceries
3231,01-01-2024,904.77,Expense,Interest
3232,02-01-2024,849.6,Expense,Movies
3233,02-01-2024,728.12,Income,Subscriptions
3234,03-01-2024,504.58,Expense,Coffee
3235,03-01-2024,572.04,Expense,Coffee
3236,03-01-2024,96.3,Expense,Salary
3237,03-01-2024,568.28,Income,Subscriptions
3238,03-01-2024,826.42,Expense,Salary
3239,04-01-2024,189.03,Income,Rent
3240,04-01-2024,174.92,Expense,Groceries
3241,05-01-2024,181.7,Expense,Dining Out
3242,05-01-2024,198.84,Expense,Car Maintenance
3243,05-01-2024,375.65,Expense,Subscriptions
3244,05-01-2024,173.59,Income,Coffee
3245,06-01-2024,742.08,Income,Subscriptions
3246,06-01-2024,596.9,Expense,Entertainment
3247,06-01-2024,50.81,Expense,Freelance
3248,06-01-2024,833.22,Expense,Bonus
3249,06-01-2024,799.46,Expense,Groceries
3250,07-01-2024,741.61,Expense,Groceries
3251,07-01-2024,857.8,Expense,Coffee
3252,07-01-2024,171.59,Expense,Utilities
3253,08-01-2024,424.75,Income,Movies
3254,08-01-2024,470.66,Expense,Utilities
3255,08-01-2024,282.82,Income,Dining Out
3256,08-01-2024,345.68,Income,Freelance
3257,09-01-2024,140.19,Expense,Movies
3258,09-01-2024,342.84,Income,Entertainment
3259,09-01-2024,277.98,Expense,Dining Out
3260,09-01-2024,636.2,Expense,Salary
3261,09-01-2024,707.88,Expense,Groceries
3262,10-01-2024,634.13,Income,Entertainment
3263,10-01-2024,135.55,Expense,Bonus
3264,10-01-2024,966.94,Income,Shopping
3265,10-01-2024,264.75,Income,Salary
3266,10-01-2024,20.87,Income,Entertainment
3267,11-01-2024,657.39,Expense,Interest
3268,11-01-2024,478.82,Income,Bonus
3269,11-01-2024,761.27,Expense,Rent
3270,11-01-2024,133.33,Income,Car Maintenance
3271,11-01-2024,940.3,Expense,Shopping
3272,12-01-2024,711.69,Expense,Freelance
3273,13-01-2024,297.17,Expense,Shopping
3274,13-01-2024,649.11,Expense,Bonus
3275,13-01-2024,788.98,Income,Car Maintenance
3276,13-01-2024,826.1,Income,Utilities
3277,14-01-2024,245.79,Income,Shopping
3278,14-01-2024,413.5,Expense,Dining Out
3279,14-01-2024,97.83,Income,Bonus
3280,14-01-2024,592.66,Expense,Dining Out
3281,14-01-2024,467.73,Income,Utilities
3282,15-01-2024,766.79,Income,Interest
3283,15-01-2024,831.28,Income,Subscriptions
3284,15-01-2024,180.02,Expense,Utilities
3285,16-01-2024,241.19,Expense,Subscriptions
3286,17-01-2024,504.08,Income,Subscriptions
3287,17-01-2024,794.61,Expense,Movies
3288,17-01-2024,737.81,Income,Freelance
3289,18-01-2024,407.09,Income,Utilities
3290,18-01-2024,336.6,Expense,Shopping
3291,18-01-2024,314.72,Income,Transport
3292,18-01-2024,160.85,Expense,Movies
3293,19-01-2024,408.27,Expense,Interest
3294,19-01-2024,509.04,Income,Coffee
3295,19-01-2024,647.16,Expense,Entertainment
3296,19-01-2024,620.45,Income,Car Maintenance
3297,20-01-2024,709.03,Expense,Transport
3298,21-01-2024,982.22,Expense,Subscriptions
3299,21-01-2024,870.38,Expense,Interest
3300,22-01-2024,165.24,Expense,Car Maintenance
3301,22-01-2024,316.2,Expense,Salary
3302,22-01-2024,106.46,Income,Internet Bill
3303,22-01-2024,970.84,Expense,Salary
3304,23-01-2024,874.08,Expense,Bonus
3305,23-01-2024,279.72,Income,Salary
3306,23-01-2024,821.14,Income,Internet Bill
3307,23-01-2024,418.73,Income,Interest
3308,24-01-2024,70.65,Expense,Utilities
3309,24-01-2024,383.53,Expense,Interest
3310,24-01-2024,614.9,Expense,Freelance
3311,24-01-2024,18.69,Income,Dining Out
3312,24-01-2024,562.35,Expense,Transport
3313,25-01-2024,608.24,Income,Car Maintenance
3314,25-01-2024,685.21,Expense,Subscriptions
3315,26-01-2024,466.22,Expense,Groceries
3316,26-01-2024,707.58,Expense,Transport
3317,27-01-2024,721.93,Expense,Shopping
3318,27-01-2024,147.6,Income,Dining Out
3319,27-01-2024,305.19,Expense,Transport
3320,28-01-2024,559.95,Expense,Subscriptions
3321,28-01-2024,769.62,Income,Transport
3322,28-01-2024,565.42,Income,Entertainment
3323,28-01-2024,686.47,Expense,Shopping
3324,29-01-2024,605.74,Income,Bonus
3325,30-01-2024,470.68,Income,Interest
3326,30-01-2024,492.24,Income,Movies
3327,31-01-2024,502.64,Expense,Movies
3328,01-02-2024,624.96,Income,Internet Bill
3329,01-02-2024,147.33,Income,Groceries
3330,01-02-2024,539.95,Expense,Groceries
3331,01-02-2024,261.23,Income,Subscriptions
3332,01-02-2024,385.43,Income,Transport
3333,02-02-2024,839.88,Income,Coffee
3334,02-02-2024,707.99,Income,Utilities
3335,03-02-2024,495.01,Expense,Shopping
3336,03-02-2024,462.4,Income,Utilities
3337,03-02-2024,76.94,Income,Freelance
3338,03-02-2024,902.56,Income,Interest
3339,04-02-2024,401.61,Income,Internet Bill
3340,04-02-2024,249.63,Expense,Groceries
3341,04-02-2024,590.98,Income,Interest
3342,04-02-2024,229.81,Expense,Salary
3343,04-02-2024,18.26,Expense,Salary
3344,05-02-2024,922.33,Income,Rent
3345,05-02-2024,533.77,Income,Coffee
3346,05-02-2024,38.74,Income,Interest
3347,05-02-2024,94.47,Income,Subscriptions
3348,06-02-2024,862.86,Income,Dining Out
3349,06-02-2024,905.77,Income,Internet Bill
3350,06-02-2024,681.8,Income,Freelance
3351,06-02-2024,536.03,Income,Entertainment
3352,07-02-2024,592.64,Income,Utilities
3353,07-02-2024,361.9,Income,Subscriptions
3354,08-02-2024,606.02,Expense,Shopping
3355,08-02-2024,174.81,Expense,Dining Out
3356,08-02-2024,964.4,Expense,Coffee
3357,08-02-2024,663.66,Income,Internet Bill
3358,08-02-2024,126.64,Income,Rent
3359,09-02-2024,560.79,Expense,Rent
3360,09-02-2024,912.76,Income,Entertainment
3361,10-02-2024,890.52,Income,Freelance
3362,10-02-2024,174.45,Income,Groceries
3363,10-02-2024,924.18,Expense,Groceries
3364,10-02-2024,361.26,Expense,Subscriptions
3365,10-02-2024,197.34,Income,Bonus
3366,11-02-2024,608.32,Income,Transport
3367,11-02-2024,249.36,Expense,Utilities
3368,12-02-2024,295.31,Income,Interest
3369,12-02-2024,576.78,Expense,Shopping
3370,13-02-2024,708.46,Income,Movies
3371,14-02-2024,965.38,Expense,Shopping
3372,15-02-2024,262.25,Expense,Shopping
3373,15-02-2024,604.05,Expense,Rent
3374,16-02-2024,726.69,Income,Movies
3375,16-02-2024,278.26,Expense,Dining Out
3376,16-02-2024,471.85,Expense,Shopping
3377,17-02-2024,27.38,Income,Rent
3378,17-02-2024,823.85,Income,Car Maintenance
3379,17-02-2024,663.62,Expense,Groceries
3380,18-02-2024,749.71,Income,Utilities
3381,18-02-2024,446.12,Expense,Groceries
3382,18-02-2024,998.79,Income,Shopping
3383,19-02-2024,35.68,Expense,Transport
3384,20-02-2024,130.41,Income,Entertainment
3385,20-02-2024,956.11,Income,Bonus
3386,21-02-2024,271.89,Expense,Groceries
3387,21-02-2024,670.96,Expense,Freelance
3388,21-02-2024,560.75,Expense,Interest
3389,21-02-2024,84.39,Expense,Internet Bill
3390,21-02-2024,147.89,Expense,Interest
3391,22-02-2024,178.1,Expense,Transport
3392,22-02-2024,326.88,Income,Freelance
3393,22-02-2024,138.73,Income,Internet Bill
3394,22-02-2024,89.72,Expense,Groceries
3395,23-02-2024,531.15,Income,Movies
3396,24-02-2024,304.99,Income,Bonus
3397,24-02-2024,342.16,Expense,Coffee
3398,24-02-2024,482.19,Expense,Utilities
3399,24-02-2024,771.48,Expense,Coffee
3400,24-02-2024,914.62,Income,Dining Out
3401,25-02-2024,421.89,Expense,Freelance
3402,26-02-2024,842.09,Expense,Groceries
3403,26-02-2024,567.77,Income,Dining Out
3404,26-02-2024,182.46,Income,Internet Bill
3405,27-02-2024,736.73,Expense,Entertainment
3406,28-02-2024,413.4,Income,Bonus
3407,28-02-2024,102.37,Income,Utilities
3408,29-02-2024,104.9,Expense,Movies
3409,01-03-2024,401.43,Expense,Utilities
3410,01-03-2024,806.52,Income,Entertainment
3411,01-03-2024,879.99,Income,Shopping
3412,02-03-2024,465.47,Expense,Transport
3413,02-03-2024,497.85,Expense,Dining Out
3414,03-03-2024,903.03,Income,Bonus
3415,03-03-2024,528.71,Income,Movies
3416,03-03-2024,240.09,Expense,Rent
3417,03-03-2024,324.17,Income,Entertainment
3418,04-03-2024,33.5,Expense,Internet Bill
3419,04-03-2024,918.29,Income,Movies
3420,04-03-2024,374.48,Expense,Transport
3421,04-03-2024,809.29,Income,Shopping
3422,04-03-2024,565.62,Expense,Car Maintenance
3423,05-03-2024,250.03,Expense,Rent
3424,06-03-2024,793.36,Expense,Groceries
3425,06-03-2024,108.69,Expense,Utilities
3426,06-03-2024,154.81,Income,Movies
3427,06-03-2024,424.82,Income,Bonus
3428,07-03-2024,305.7,Income,Coffee
3429,07-03-2024,195.81,Expense,Movies
3430,07-03-2024,341.71,Expense,Dining Out
3431,07-03-2024,64.54,Expense,Internet Bill
3432,07-03-2024,620.46,Income,Bonus
3433,08-03-2024,21.0,Expense,Entertainment
3434,08-03-2024,390.92,Income,Movies
3435,09-03-2024,551.99,Income,Internet Bill
3436,09-03-2024,506.99,Income,Shopping
3437,09-03-2024,437.9,Income,Salary
3438,09-03-2024,762.02,Expense,Groceries
3439,10-03-2024,868.98,Income,Interest
3440,10-03-2024,826.99,Income,Internet Bill
3441,10-03-2024,322.98,Income,Coffee
3442,10-03-2024,909.86,Income,Shopping
3443,11-03-2024,973.75,Income,Internet Bill
3444,11-03-2024,866.27,Expense,Shopping
3445,11-03-2024,314.54,Expense,Interest
3446,12-03-2024,137.32,Expense,Subscriptions
3447,13-03-2024,848.03,Income,Dining Out
3448,13-03-2024,742.54,Expense,Shopping
3449,14-03-2024,266.12,Expense,Subscriptions
3450,14-03-2024,520.78,Expense,Car Maintenance
3451,15-03-2024,897.25,Income,Interest
3452,16-03-2024,600.57,Income,Groceries
3453,17-03-2024,631.68,Income,Entertainment
3454,17-03-2024,397.71,Income,Freelance
3455,17-03-2024,243.56,Income,Shopping
3456,18-03-2024,294.38,Income,Transport
3457,18-03-2024,728.13,Income,Subscriptions
3458,18-03-2024,98.15,Expense,Car Maintenance
3459,18-03-2024,312.28,Income,Bonus
3460,19-03-2024,470.64,Income,Transport
3461,19-03-2024,162.88,Expense,Transport
3462,20-03-2024,201.26,Income,Bonus
3463,20-03-2024,379.41,Expense,Entertainment
3464,20-03-2024,27.12,Income,Bonus
3465,21-03-2024,428.25,Expense,Car Maintenance
3466,21-03-2024,368.89,Income,Shopping
3467,21-03-2024,907.44,Expense,Utilities
3468,21-03-2024,625.95,Expense,Bonus
3469,22-03-2024,914.12,Expense,Salary
3470,22-03-2024,547.51,Income,Salary
3471,23-03-2024,787.08,Expense,Coffee
3472,23-03-2024,831.05,Income,Shopping
3473,23-03-2024,920.08,Expense,Car Maintenance
3474,23-03-2024,741.16,Income,Bonus
3475,23-03-2024,326.46,Income,Coffee
3476,24-03-2024,244.13,Income,Utilities
3477,24-03-2024,351.06,Expense,Dining Out
3478,25-03-2024,460.9,Expense,Rent
3479,25-03-2024,828.49,Expense,Entertainment
3480,25-03-2024,620.34,Expense,Bonus
3481,26-03-2024,626.81,Income,Rent
3482,26-03-2024,454.86,Expense,Dining Out
3483,26-03-2024,241.94,Income,Car Maintenance
3484,26-03-2024,608.81,Expense,Internet Bill
3485,27-03-2024,531.94,Expense,Transport
3486,27-03-2024,555.84,Income,Shopping
3487,27-03-2024,412.1,Expense,Dining Out
3488,27-03-2024,774.36,Expense,Bonus
3489,27-03-2024,27.28,Expense,Shopping
3490,28-03-2024,634.24,Expense,Dining Out
3491,29-03-2024,457.16,Income,Bonus
3492,29-03-2024,957.79,Expense,Interest
3493,29-03-2024,484.97,Income,Internet Bill
3494,30-03-2024,79.84,Income,Salary
3495,30-03-2024,956.18,Expense,Salary
3496,30-03-2024,836.97,Income,Internet Bill
3497,31-03-2024,813.37,Income,Rent
3498,31-03-2024,402.04,Expense,Internet Bill
3499,31-03-2024,431.1,Expense,Shopping
3500,31-03-2024,114.4,Expense,Subscriptions
3501,31-03-2024,387.96,Expense,Subscriptions
3502,01-04-2024,28.23,Expense,Salary
3503,01-04-2024,594.56,Income,Transport
3504,02-04-2024,236.8,Income,Interest
3505,02-04-2024,489.26,Expense,Groceries
3506,02-04-2024,781.0,Expense,Dining Out
3507,02-04-2024,159.65,Expense,Car Maintenance
3508,03-04-2024,89.41,Income,Rent
3509,03-04-2024,184.6,Income,Transport
3510,03-04-2024,342.88,Expense,Salary
3511,04-04-2024,731.62,Income,Car Maintenance
3512,05-04-2024,664.39,Income,Interest
3513,05-04-2024,877.02,Income,Shopping
3514,06-04-2024,135.65,Income,Subscriptions
3515,06-04-2024,677.53,Income,Utilities
3516,07-04-2024,776.07,Expense,Groceries
3517,07-04-2024,113.13,Income,Bonus
3518,07-04-2024,940.06,Income,Interest
3519,07-04-2024,98.59,Income,Subscriptions
3520,07-04-2024,946.2,Expense,Freelance
3521,08-04-2024,137.38,Income,Utilities
3522,09-04-2024,768.43,Income,Bonus
3523,09-04-2024,490.77,Expense,Subscriptions
3524,10-04-2024,294.3,Income,Subscriptions
3525,11-04-2024,912.84,Expense,Groceries
3526,12-04-2024,397.85,Income,Transport
3527,12-04-2024,107.11,Expense,Interest
3528,12-04-2024,924.9,Income,Utilities
3529,12-04-2024,492.97,Income,Freelance
3530,12-04-2024,652.4,Income,Bonus
3531,13-04-2024,12.96,Income,Subscriptions
3532,13-04-2024,849.84,Income,Freelance
3533,13-04-2024,646.51,Income,Entertainment
3534,13-04-2024,879.51,Expense,Groceries
3535,14-04-2024,445.13,Income,Movies
3536,14-04-2024,725.26,Expense,Entertainment
3537,14-04-2024,914.31,Expense,Shopping
3538,14-04-2024,159.07,Expense,Utilities
3539,15-04-2024,378.54,Expense,Subscriptions
3540,15-04-2024,710.22,Income,Interest
3541,16-04-2024,88.2,Income,Transport
3542,16-04-2024,349.96,Income,Groceries
3543,16-04-2024,460.94,Income,Bonus
3544,16-04-2024,51.95,Income,Utilities
3545,17-04-2024,728.64,Income,Entertainment
3546,18-04-2024,61.88,Income,Entertainment
3547,19-04-2024,211.89,Income,Utilities
3548,20-04-2024,833.7,Income,Groceries
3549,20-04-2024,160.61,Expense,Rent
3550,20-04-2024,974.01,Income,Utilities
3551,20-04-2024,907.68,Income,Car Maintenance
3552,21-04-2024,343.49,Expense,Bonus
3553,21-04-2024,449.33,Expense,Movies
3554,21-04-2024,155.44,Income,Freelance
3555,21-04-2024,745.87,Income,Rent
3556,21-04-2024,60.37,Expense,Salary
3557,22-04-2024,561.35,Income,Salary
3558,22-04-2024,246.37,Income,Interest
3559,22-04-2024,102.9,Income,Coffee
3560,23-04-2024,451.92,Income,Dining Out
3561,24-04-2024,591.52,Expense,Bonus
3562,24-04-2024,264.57,Expense,Coffee
3563,24-04-2024,177.15,Income,Entertainment
3564,25-04-2024,540.14,Income,Utilities
3565,25-04-2024,629.76,Expense,Car Maintenance
3566,25-04-2024,349.66,Income,Entertainment
3567,25-04-2024,550.59,Income,Utilities
3568,26-04-2024,279.85,Income,Transport
3569,26-04-2024,566.88,Income,Interest
3570,27-04-2024,824.86,Income,Car Maintenance
3571,27-04-2024,368.08,Expense,Rent
3572,27-04-2024,227.25,Income,Internet Bill
3573,28-04-2024,209.48,Expense,Salary
3574,28-04-2024,46.98,Expense,Internet Bill
3575,28-04-2024,217.44,Expense,Subscriptions
3576,29-04-2024,518.44,Income,Subscriptions
3577,30-04-2024,402.52,Income,Shopping
3578,30-04-2024,550.15,Expense,Rent
3579,30-04-2024,929.19,Income,Movies
3580,01-05-2024,756.41,Income,Entertainment
3581,01-05-2024,425.95,Income,Groceries
3582,02-05-2024,172.05,Expense,Groceries
3583,02-05-2024,742.11,Income,Dining Out
3584,02-05-2024,435.11,Income,Shopping
3585,02-05-2024,925.28,Income,Utilities
3586,03-05-2024,376.63,Income,Subscriptions
3587,04-05-2024,763.92,Expense,Coffee
3588,05-05-2024,205.75,Income,Freelance
3589,05-05-2024,40.02,Expense,Coffee
3590,05-05-2024,521.2,Expense,Shopping
3591,05-05-2024,961.98,Expense,Interest
3592,06-05-2024,609.51,Income,Bonus
3593,07-05-2024,758.97,Expense,Groceries
3594,07-05-2024,410.22,Income,Interest
3595,08-05-2024,128.86,Expense,Shopping
3596,08-05-2024,846.31,Income,Groceries
3597,08-05-2024,286.01,Income,Bonus
3598,08-05-2024,973.24,Expense,Subscriptions
3599,09-05-2024,941.52,Expense,Coffee
3600,09-05-2024,77.14,Expense,Car Maintenance
3601,09-05-2024,636.21,Expense,Internet Bill
3602,09-05-2024,73.87,Income,Freelance
3603,10-05-2024,862.94,Income,Freelance
3604,11-05-2024,653.13,Expense,Car Maintenance
3605,11-05-2024,167.05,Income,Dining Out
3606,11-05-2024,612.5,Expense,Internet Bill
3607,12-05-2024,779.8,Income,Transport
3608,12-05-2024,25.57,Expense,Subscriptions
3609,12-05-2024,614.77,Expense,Dining Out
3610,13-05-2024,383.49,Income,Entertainment
3611,13-05-2024,185.92,Income,Shopping
3612,14-05-2024,749.29,Income,Shopping
3613,14-05-2024,372.35,Expense,Entertainment
3614,15-05-2024,560.16,Income,Coffee
3615,15-05-2024,718.2,Expense,Shopping
3616,15-05-2024,101.17,Income,Transport
3617,15-05-2024,739.61,Income,Transport
3618,15-05-2024,325.69,Expense,Movies
3619,16-05-2024,420.46,Income,Salary
3620,16-05-2024,955.11,Expense,Rent
3621,16-05-2024,151.69,Income,Salary
3622,16-05-2024,769.56,Expense,Transport
3623,17-05-2024,862.14,Income,Movies
3624,17-05-2024,37.27,Income,Coffee
3625,17-05-2024,894.13,Income,Dining Out
3626,18-05-2024,392.52,Expense,Car Maintenance
3627,18-05-2024,84.91,Expense,Interest
3628,18-05-2024,123.85,Expense,Freelance
3629,18-05-2024,905.01,Expense,Groceries
3630,18-05-2024,558.34,Income,Utilities
3631,19-05-2024,478.28,Expense,Bonus
3632,19-05-2024,166.29,Income,Freelance
3633,19-05-2024,788.8,Expense,Utilities
3634,19-05-2024,661.78,Expense,Subscriptions
3635,19-05-2024,210.84,Income,Dining Out
3636,20-05-2024,869.81,Income,Rent
3637,20-05-2024,739.66,Income,Utilities
3638,20-05-2024,383.27,Income,Coffee
3639,20-05-2024,923.27,Income,Car Maintenance
3640,21-05-2024,624.57,Expense,Freelance
3641,21-05-2024,781.68,Income,Freelance
3642,22-05-2024,53.3,Income,Shopping
3643,22-05-2024,873.06,Income,Groceries
3644,22-05-2024,330.44,Expense,Subscriptions
3645,22-05-2024,316.78,Expense,Movies
3646,22-05-2024,798.67,Expense,Car Maintenance
3647,23-05-2024,383.15,Income,Transport
3648,23-05-2024,71.92,Income,Coffee
3649,23-05-2024,889.15,Expense,Car Maintenance
3650,24-05-2024,300.66,Income,Interest
3651,24-05-2024,881.38,Expense,Dining Out
3652,25-05-2024,457.87,Expense,Interest
3653,26-05-2024,482.69,Expense,Car Maintenance
3654,27-05-2024,858.23,Income,Freelance
3655,27-05-2024,863.33,Expense,Utilities
3656,27-05-2024,473.23,Income,Dining Out
3657,28-05-2024,588.94,Income,Entertainment
3658,28-05-2024,95.0,Income,Bonus
3659,28-05-2024,671.13,Income,Salary
3660,28-05-2024,557.51,Expense,Movies
3661,29-05-2024,243.36,Income,Internet Bill
3662,29-05-2024,978.1,Expense,Bonus
3663,29-05-2024,720.11,Income,Interest
3664,30-05-2024,737.9,Income,Coffee
3665,30-05-2024,537.45,Expense,Subscriptions
3666,30-05-2024,590.26,Income,Utilities
3667,30-05-2024,468.01,Income,Entertainment
3668,31-05-2024,998.59,Expense,Subscriptions
3669,31-05-2024,131.36,Expense,Internet Bill
3670,31-05-2024,963.49,Expense,Dining Out
3671,01-06-2024,791.41,Income,Internet Bill
3672,01-06-2024,863.5,Expense,Rent
3673,02-06-2024,850.68,Expense,Freelance
3674,03-06-2024,743.06,Expense,Shopping
3675,03-06-2024,840.8,Expense,Rent
3676,03-06-2024,574.78,Income,Interest
3677,03-06-2024,854.87,Income,Utilities
3678,04-06-2024,227.79,Expense,Entertainment
3679,05-06-2024,400.7,Income,Rent
3680,05-06-2024,134.06,Income,Dining Out
3681,05-06-2024,473.71,Expense,Interest
3682,05-06-2024,299.95,Expense,Bonus
3683,06-06-2024,890.81,Expense,Rent
3684,07-06-2024,338.77,Expense,Interest
3685,07-06-2024,618.59,Expense,Internet Bill
3686,07-06-2024,333.39,Income,Car Maintenance
3687,08-06-2024,749.41,Income,Movies
3688,09-06-2024,635.38,Expense,Shopping
3689,10-06-2024,925.8,Income,Salary
3690,10-06-2024,375.06,Income,Groceries
3691,11-06-2024,386.15,Expense,Bonus
3692,11-06-2024,404.37,Expense,Bonus
3693,11-06-2024,231.0,Expense,Rent
3694,11-06-2024,447.79,Expense,Internet Bill
3695,12-06-2024,493.71,Income,Subscriptions
3696,12-06-2024,894.12,Income,Internet Bill
3697,12-06-2024,781.54,Expense,Freelance
3698,13-06-2024,504.07,Income,Dining Out
3699,13-06-2024,554.11,Income,Internet Bill
3700,14-06-2024,177.39,Expense,Subscriptions
3701,14-06-2024,51.46,Income,Car Maintenance
3702,14-06-2024,804.32,Expense,Internet Bill
3703,15-06-2024,820.27,Expense,Bonus
3704,15-06-2024,11.85,Income,Groceries
3705,16-06-2024,776.94,Expense,Car Maintenance
3706,17-06-2024,339.23,Income,Utilities
3707,17-06-2024,903.78,Income,Freelance
3708,17-06-2024,875.83,Income,Salary
3709,18-06-2024,326.08,Income,Rent
3710,19-06-2024,583.0,Expense,Car Maintenance
3711,19-06-2024,429.0,Expense,Salary
3712,19-06-2024,121.74,Income,Groceries
3713,20-06-2024,649.06,Expense,Freelance
3714,20-06-2024,172.63,Income,Transport
3715,20-06-2024,576.4,Expense,Rent
3716,20-06-2024,570.85,Expense,Movies
3717,21-06-2024,763.85,Income,Dining Out
3718,22-06-2024,176.04,Income,Groceries
3719,23-06-2024,688.53,Expense,Dining Out
3720,23-06-2024,586.27,Expense,Coffee
3721,23-06-2024,389.32,Expense,Car Maintenance
3722,23-06-2024,46.17,Income,Subscriptions
3723,24-06-2024,979.43,Income,Utilities
3724,24-06-2024,348.18,Expense,Coffee
3725,24-06-2024,769.69,Expense,Entertainment
3726,24-06-2024,524.58,Expense,Freelance
3727,24-06-2024,309.81,Income,Car Maintenance
3728,25-06-2024,106.73,Expense,Groceries
